Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
8279214,WHS3_41,COUNTRY,DEU,EUR,YEAR,Europe,,,2011,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8279238,WHS3_41,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,1991,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
8280325,WHS3_41,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,,1995,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
8282011,WHS3_41,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,1977,,,,,,,57,57.0,,,,2025-07-14T16:36:19.017+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
8282716,WHS3_41,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8283185,WHS3_41,COUNTRY,GRC,EUR,YEAR,Europe,,,1977,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
8285611,WHS3_41,COUNTRY,PRT,EUR,YEAR,Europe,,,2018,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8285705,WHS3_41,COUNTRY,HTI,AMR,YEAR,Americas,,,2008,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8287547,WHS3_41,COUNTRY,ZAF,AFR,YEAR,Africa,,,1985,,,,,,,46,46.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
8287765,WHS3_41,COUNTRY,SEN,AFR,YEAR,Africa,,,1974,,,,,,,424,424.0,,,,2025-07-14T16:36:19.017+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
8288244,WHS3_41,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,2000,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8289240,WHS3_41,COUNTRY,WSM,WPR,YEAR,Western Pacific,,,1987,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
8289353,WHS3_41,COUNTRY,AUT,EUR,YEAR,Europe,,,1977,,,,,,,9,9.0,,,,2025-07-14T16:36:19.017+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
8289919,WHS3_41,COUNTRY,COK,WPR,YEAR,Western Pacific,,,2001,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
8291500,WHS3_41,COUNTRY,ARM,EUR,YEAR,Europe,,,2005,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8292342,WHS3_41,COUNTRY,CAN,AMR,YEAR,Americas,,,1985,,,,,,,9,9.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
8292428,WHS3_41,COUNTRY,TJK,EUR,YEAR,Europe,,,1994,,,,,,,1912,1912.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
8292889,WHS3_41,COUNTRY,SRB,EUR,YEAR,Europe,,,2021,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8293693,WHS3_41,COUNTRY,TZA,AFR,YEAR,Africa,,,1988,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
8294306,WHS3_41,COUNTRY,SRB,EUR,YEAR,Europe,,,1991,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
8296668,WHS3_41,COUNTRY,UKR,EUR,YEAR,Europe,,,2012,,,,,,,5,5.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8297089,WHS3_41,COUNTRY,ARM,EUR,YEAR,Europe,,,2001,,,,,,,6,6.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
8298296,WHS3_41,COUNTRY,IRL,EUR,YEAR,Europe,,,1992,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
8298873,WHS3_41,COUNTRY,RWA,AFR,YEAR,Africa,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8299876,WHS3_41,COUNTRY,UKR,EUR,YEAR,Europe,,,2017,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8300610,WHS3_41,COUNTRY,FSM,WPR,YEAR,Western Pacific,,,2000,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8301524,WHS3_41,COUNTRY,MEX,AMR,YEAR,Americas,,,2024,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
8302139,WHS3_41,COUNTRY,FJI,WPR,YEAR,Western Pacific,,,1975,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
8304407,WHS3_41,COUNTRY,CZE,EUR,YEAR,Europe,,,2024,,,,,,,11,11.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
8305196,WHS3_41,COUNTRY,CHE,EUR,YEAR,Europe,,,1992,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
8305704,WHS3_41,COUNTRY,ISR,EUR,YEAR,Europe,,,2015,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8307133,WHS3_41,COUNTRY,GHA,AFR,YEAR,Africa,,,1981,,,,,,,27,27.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
8307908,WHS3_41,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,2023,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8308035,WHS3_41,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,1986,,,,,,,1124,1124.0,,,,2025-07-14T16:36:19.017+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
8308247,WHS3_41,COUNTRY,DOM,AMR,YEAR,Americas,,,1984,,,,,,,142,142.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
8308819,WHS3_41,COUNTRY,PLW,WPR,YEAR,Western Pacific,,,2007,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
8309768,WHS3_41,COUNTRY,WSM,WPR,YEAR,Western Pacific,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8312621,WHS3_41,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,,2023,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8312672,WHS3_41,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,1988,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
8318111,WHS3_41,COUNTRY,MUS,AFR,YEAR,Africa,,,2009,,,,,,,5,5.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
8319000,WHS3_41,COUNTRY,BEL,EUR,YEAR,Europe,,,2001,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
8319396,WHS3_41,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,1983,,,,,,,1812,1812.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
8323272,WHS3_41,COUNTRY,FJI,WPR,YEAR,Western Pacific,,,1984,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
8323784,WHS3_41,COUNTRY,CAN,AMR,YEAR,Americas,,,2023,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8324134,WHS3_41,COUNTRY,TTO,AMR,YEAR,Americas,,,1987,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
8324270,WHS3_41,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,,,1987,,,,,,,3711,3711.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
8325209,WHS3_41,COUNTRY,ARG,AMR,YEAR,Americas,,,2016,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8325419,WHS3_41,GLOBAL,GLOBAL,,YEAR,,,,2006,,,,,,,4333,4333.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8325624,WHS3_41,COUNTRY,SRB,EUR,YEAR,Europe,,,2009,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
8327039,WHS3_41,COUNTRY,MLT,EUR,YEAR,Europe,,,2005,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8327190,WHS3_41,COUNTRY,TON,WPR,YEAR,Western Pacific,,,1991,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
8329324,WHS3_41,COUNTRY,SVN,EUR,YEAR,Europe,,,1999,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
8329351,WHS3_41,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2016,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8330100,WHS3_41,COUNTRY,USA,AMR,YEAR,Americas,,,1991,,,,,,,5,5.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
8331049,WHS3_41,COUNTRY,FJI,WPR,YEAR,Western Pacific,,,1995,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
8331903,WHS3_41,COUNTRY,HTI,AMR,YEAR,Americas,,,2012,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8332541,WHS3_41,COUNTRY,PER,AMR,YEAR,Americas,,,2003,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8333836,WHS3_41,COUNTRY,BFA,AFR,YEAR,Africa,,,2012,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8333850,WHS3_41,COUNTRY,CPV,AFR,YEAR,Africa,,,2013,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8335665,WHS3_41,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,1978,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
8336679,WHS3_41,COUNTRY,NRU,WPR,YEAR,Western Pacific,,,2019,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8338155,WHS3_41,COUNTRY,HND,AMR,YEAR,Americas,,,2023,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8339823,WHS3_41,COUNTRY,HTI,AMR,YEAR,Americas,,,2010,,,,,,,46,46.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8340420,WHS3_41,COUNTRY,GIN,AFR,YEAR,Africa,,,1984,,,,,,,60,60.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
8341842,WHS3_41,COUNTRY,COL,AMR,YEAR,Americas,,,2021,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8342898,WHS3_41,COUNTRY,TUV,WPR,YEAR,Western Pacific,,,2019,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8347651,WHS3_41,REGION,WPR,,YEAR,,,,2023,,,,,,,380,380.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8348892,WHS3_41,COUNTRY,KNA,AMR,YEAR,Americas,,,2003,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8352445,WHS3_41,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,1983,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
8352465,WHS3_41,COUNTRY,MSR,AMR,YEAR,Americas,,,1995,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
8352677,WHS3_41,COUNTRY,AZE,EUR,YEAR,Europe,,,2003,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8357271,WHS3_41,COUNTRY,ARG,AMR,YEAR,Americas,,,1993,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
8357562,WHS3_41,COUNTRY,CAF,AFR,YEAR,Africa,,,1987,,,,,,,6,6.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
8357577,WHS3_41,COUNTRY,COL,AMR,YEAR,Americas,,,1977,,,,,,,244,244.0,,,,2025-07-14T16:36:19.017+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
8358001,WHS3_41,COUNTRY,HUN,EUR,YEAR,Europe,,,2013,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8360653,WHS3_41,COUNTRY,CRI,AMR,YEAR,Americas,,,1993,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
8361532,WHS3_41,COUNTRY,AUT,EUR,YEAR,Europe,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8363158,WHS3_41,COUNTRY,NAM,AFR,YEAR,Africa,,,2014,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8363963,WHS3_41,COUNTRY,BGR,EUR,YEAR,Europe,,,1974,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
8364591,WHS3_41,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,,1987,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
8365172,WHS3_41,COUNTRY,VNM,WPR,YEAR,Western Pacific,,,1995,,,,,,,167,167.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
8365656,WHS3_41,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,1986,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
8367969,WHS3_41,COUNTRY,KAZ,EUR,YEAR,Europe,,,1993,,,,,,,82,82.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
8369676,WHS3_41,REGION,AFR,,YEAR,,,,2020,,,,,,,5387,5387.0,,,,2025-07-14T16:36:19.017+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8372134,WHS3_41,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,,1983,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
8372161,WHS3_41,COUNTRY,GIN,AFR,YEAR,Africa,,,2007,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
8373317,WHS3_41,COUNTRY,PHL,WPR,YEAR,Western Pacific,,,2010,,,,,,,107,107.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8373328,WHS3_41,COUNTRY,GRD,AMR,YEAR,Americas,,,2014,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
8374437,WHS3_41,COUNTRY,VGB,AMR,YEAR,Americas,,,2018,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8374746,WHS3_41,COUNTRY,MUS,AFR,YEAR,Africa,,,2004,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8376621,WHS3_41,COUNTRY,CZE,EUR,YEAR,Europe,,,2015,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8377877,WHS3_41,COUNTRY,GUY,AMR,YEAR,Americas,,,1993,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
8378329,WHS3_41,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,,2021,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
8378502,WHS3_41,COUNTRY,NLD,EUR,YEAR,Europe,,,1976,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
8379235,WHS3_41,COUNTRY,LUX,EUR,YEAR,Europe,,,2000,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8379529,WHS3_41,COUNTRY,PLW,WPR,YEAR,Western Pacific,,,2005,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8382337,WHS3_41,COUNTRY,CZE,EUR,YEAR,Europe,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8382976,WHS3_41,COUNTRY,CPV,AFR,YEAR,Africa,,,2003,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8383165,WHS3_41,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,,2000,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8384362,WHS3_41,COUNTRY,NIU,WPR,YEAR,Western Pacific,,,1984,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
8385479,WHS3_41,COUNTRY,GMB,AFR,YEAR,Africa,,,2010,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8385698,WHS3_41,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,,1999,,,,,,,2371,2371.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
8385747,WHS3_41,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,1985,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
8386254,WHS3_41,COUNTRY,CHE,EUR,YEAR,Europe,,,2020,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8386735,WHS3_41,COUNTRY,CYM,AMR,YEAR,Americas,,,2002,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8386967,WHS3_41,COUNTRY,NOR,EUR,YEAR,Europe,,,2015,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8387405,WHS3_41,COUNTRY,BRB,AMR,YEAR,Americas,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8387430,WHS3_41,COUNTRY,BLR,EUR,YEAR,Europe,,,1998,,,,,,,36,36.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
8387621,WHS3_41,COUNTRY,GRD,AMR,YEAR,Americas,,,2009,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
8388414,WHS3_41,COUNTRY,WLF,WPR,YEAR,Western Pacific,,,1998,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
8389829,WHS3_41,COUNTRY,COK,WPR,YEAR,Western Pacific,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
8390532,WHS3_41,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2011,,,,,,,28,28.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8392275,WHS3_41,COUNTRY,MLT,EUR,YEAR,Europe,,,1987,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
8393753,WHS3_41,COUNTRY,BHS,AMR,YEAR,Americas,,,1975,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
8397117,WHS3_41,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,1998,,,,,,,84,84.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
8397406,WHS3_41,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,,1991,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
8398747,WHS3_41,COUNTRY,DEU,EUR,YEAR,Europe,,,2003,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8400152,WHS3_41,COUNTRY,LAO,WPR,YEAR,Western Pacific,,,2015,,,,,,,194,194.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8403905,WHS3_41,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,1981,,,,,,,47,47.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
8405936,WHS3_41,COUNTRY,NIC,AMR,YEAR,Americas,,,1981,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
8406496,WHS3_41,COUNTRY,FRA,EUR,YEAR,Europe,,,1978,,,,,,,14,14.0,,,,2025-07-14T16:36:19.017+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
8410564,WHS3_41,COUNTRY,FSM,WPR,YEAR,Western Pacific,,,2017,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8412707,WHS3_41,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,,2001,,,,,,,34,34.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
